Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
3633;21101189040;"Journal of Sustainable Development Law and Policy";journal;"24678392, 24678406";"Institute for Oil, Gas, Environment, Energy and Sustainable Development, Afe Babalola University";Yes;Yes;0,129;Q4;4;49;60;802;22;58;0,39;16,37;46,15;0;43;Nigeria;Africa;"Institute for Oil, Gas, Environment, Energy and Sustainable Development, Afe Babalola University";"2019-2024";"Development (Q4); Law (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
3634;21100927904;"Journal of Tropical Pathology";journal;"19808178, 03010406";"Brazilian Society of Parasitology";Yes;Yes;0,129;Q4;4;25;78;731;13;77;0,18;29,24;50,93;0;18;Brazil;Latin America;"Brazilian Society of Parasitology";"2019-2024";"Immunology and Microbiology (miscellaneous)  (Q4); Infectious Diseases (Q4); Public Health, Environmental and Occupational Health (Q4)";"Immunology and Microbiology; Medicine"
3635;21100906489;"Klinicheskaya Onkogematologiya/Clinical Oncohematology";journal;"19976933, 25002139";"Practical Medicine Publishing House LLC";Yes;Yes;0,129;Q4;6;39;125;1696;53;122;0,44;43,49;73,11;0;28;Russian Federation;Eastern Europe;"Practical Medicine Publishing House LLC";"2018-2025";"Hematology (Q4); Oncology (Q4)";"Medicine"
3636;19600157002;"Pediatria de Atencion Primaria";journal;"11397632";"Spanish Association of Primary Care Pediatrics";Yes;Yes;0,129;Q4;12;63;246;831;38;239;0,12;13,19;68,75;0;24;Spain;Western Europe;"Spanish Association of Primary Care Pediatrics";"2009-2024";"Pediatrics, Perinatology and Child Health (Q4)";"Medicine"
3637;21100456125;"Psiholoska Obzorja";journal;"13181874, 23505141";"Slovenian Psychologists' Association";Yes;Yes;0,129;Q4;13;17;52;1075;10;52;0,17;63,24;69,77;0;1;Slovenia;Eastern Europe;"Slovenian Psychologists' Association";"2000-2024";"Psychology (miscellaneous) (Q4)";"Psychology"
3638;21100903489;"Radovi Zavoda za Znanstvenoistrazivacki i Umjetnicki Rad u Bjelovaru";journal;"18469787, 18487912";"Croatian Academy of Sciences and Arts";Yes;Yes;0,129;Q4;2;7;40;326;4;37;0,10;46,57;50,00;0;0;Croatia;Eastern Europe;"Croatian Academy of Sciences and Arts";"2018-2024";"History and Philosophy of Science (Q4); Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Multidisciplinary; Social Sciences"
3639;4900153106;"Revista Cubana de Salud Publica";journal;"08643466, 15613127";"Editorial Ciencias Medicas";Yes;Yes;0,129;Q4;19;46;188;1275;40;165;0,18;27,72;57,00;0;24;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2024";"Public Health, Environmental and Occupational Health (Q4)";"Medicine"
3640;21100853515;"Revista Romana de Cardiologie";journal;"1220658X, 27346382";"Sciendo";Yes;Yes;0,129;Q4;4;35;133;986;21;124;0,13;28,17;34,86;0;11;Romania;Eastern Europe;"Sciendo";"2012-2025";"Cardiology and Cardiovascular Medicine (Q4)";"Medicine"
3641;21100948930;"University of Bologna Law Review";journal;"25316133";"University of Bologna";Yes;Yes;0,129;Q4;6;4;27;334;6;22;0,29;83,50;20,00;0;1;Italy;Western Europe;"University of Bologna";"2016-2024";"Law (Q4)";"Social Sciences"
3642;16100154733;"Edad de Oro";journal;"02120429";"Universidad Autonoma de Madrid";Yes;Yes;0,128;Q2;6;22;78;640;5;76;0,04;29,09;31,58;0;0;Spain;Western Europe;"Universidad Autonoma de Madrid";"2002-2024";"Literature and Literary Theory (Q2)";"Arts and Humanities"
3643;21101021416;"ES Review";journal;"25311654, 25311646";"Ediciones Universidad de Valladolid";Yes;Yes;0,128;Q2;4;11;37;536;7;36;0,21;48,73;42,86;0;1;Spain;Western Europe;"Ediciones Universidad de Valladolid";"2017-2024";"Literature and Literary Theory (Q2); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
3644;21101152749;"Lejana";journal;"20616678";"Eotvos Lorand Tudomanyegyetem";Yes;Yes;0,128;Q2;1;16;32;455;3;32;0,10;28,44;62,50;0;1;Hungary;Eastern Europe;"Eotvos Lorand Tudomanyegyetem";"2019-2024";"Literature and Literary Theory (Q2)";"Arts and Humanities"
3645;21100936624;"Loggia, Arquitectura y Restauracion";journal;"24441619, 1136758X";"Universidad Politecnica de Valencia";Yes;Yes;0,128;Q2;2;7;21;124;5;21;0,14;17,71;40,00;0;4;Spain;Western Europe;"Universidad Politecnica de Valencia";"2019-2024";"Visual Arts and Performing Arts (Q2); Conservation (Q3); Architecture (Q4)";"Arts and Humanities; Engineering"
3646;16957;"Analise Social";journal;"00032573";"Instituto de Ciencias Sociais da Universidade de Lisboa";Yes;Yes;0,128;Q3;20;44;110;2623;20;103;0,22;59,61;41,89;0;9;Portugal;Western Europe;"Instituto de Ciencias Sociais da Universidade de Lisboa";"1977-1978, 1981-1984, 1990, 1993-1994, 1996-2024";"History (Q3); Political Science and International Relations (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
3647;21100286804;"Avant";journal;"20827598, 20826710";"";Yes;Yes;0,128;Q3;14;23;69;844;11;67;0,10;36,70;65,38;0;6;Poland;Eastern Europe;"";"2010-2024";"Arts and Humanities (miscellaneous) (Q3); Cognitive Neuroscience (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Neuroscience; Social Sciences"
3648;21101032777;"Kalbotyra";journal;"20298315, 13921517";"Vilnius University";Yes;Yes;0,128;Q3;3;6;29;345;6;27;0,31;57,50;33,33;0;1;Lithuania;Eastern Europe;"Vilnius University";"2019-2024";"Linguistics and Language (Q3)";"Social Sciences"
3649;21101061921;"Krakowskie Studia z Historii Panstwa i Prawa";journal;"20844131, 20844115";"Jagiellonian University Publishing House";Yes;Yes;0,128;Q3;3;16;117;561;7;116;0,06;35,06;25,00;0;2;Poland;Eastern Europe;"Jagiellonian University Publishing House";"2019-2024";"History (Q3); Law (Q4); Political Science and International Relations (Q4); Public Administration (Q4)";"Arts and Humanities; Social Sciences"
3650;21100866742;"Kritike";journal;"19087330";"Department of Philosophy, University of Santo Tomas";Yes;Yes;0,128;Q3;4;15;73;522;17;73;0,20;34,80;8,33;0;2;Philippines;Asiatic Region;"Department of Philosophy, University of Santo Tomas";"2018-2024";"Philosophy (Q3)";"Arts and Humanities"
3651;21100782426;"Revista de Historia da Sociedade e da Cultura";journal;"16452259";"Universidade de Coimbra - Faculdade de Letras";Yes;Yes;0,128;Q3;4;21;60;914;10;53;0,16;43,52;27,78;0;5;Portugal;Western Europe;"Universidade de Coimbra - Faculdade de Letras";"2014-2024";"History (Q3)";"Arts and Humanities"
3652;25193;"Applied Sciences";journal;"14545101";"Balkan Society of Geometers";Yes;Yes;0,128;Q4;25;0;35;0;13;35;0,17;0,00;0,00;0;0;Romania;Eastern Europe;"Balkan Society of Geometers";"1999-2022";"Applied Mathematics (Q4); Computer Science Applications (Q4); Engineering (miscellaneous) (Q4); Fluid Flow and Transfer Processes (Q4); Instrumentation (Q4); Materials Science (miscellaneous) (Q4); Process Chemistry and Technology (Q4)";"Chemical Engineering; Computer Science; Engineering; Materials Science; Mathematics; Physics and Astronomy"
3653;21101160597;"Archives of Epilepsy";journal;"27920550";"Galenos Publishing House";Yes;Yes;0,128;Q4;2;28;56;613;14;56;0,25;21,89;59,78;0;3;Turkey;Middle East;"Galenos Publishing House";"2022-2024";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
3654;17700155819;"Croatian Economic Survey";journal;"13304860, 18463878";"Institute of Economics (Zagreb)";Yes;Yes;0,128;Q4;11;6;18;332;7;18;0,64;55,33;25,00;0;6;Croatia;Eastern Europe;"Institute of Economics (Zagreb)";"2008, 2010-2024";"Economics and Econometrics (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4)";"Economics, Econometrics and Finance"
3655;21101152869;"Endocrinology Research and Practice";journal;"28226135";"AVES";Yes;Yes;0,128;Q4;8;44;141;1166;25;125;0,17;26,50;38,55;0;26;Turkey;Middle East;"AVES";"2023-2025";"Endocrinology, Diabetes and Metabolism (Q4); Geriatrics and Gerontology (Q4); Internal Medicine (Q4)";"Medicine"
3656;21101094859;"Healthbook TIMES Oncology Hematology";journal;"26732106, 26732092";"The HealthBook Company Ltd";Yes;Yes;0,128;Q4;3;31;99;1440;26;76;0,27;46,45;40,00;0;24;Switzerland;Western Europe;"The HealthBook Company Ltd";"2019-2024";"Hematology (Q4); Oncology (Q4)";"Medicine"
3657;21101076302;"Journal of Associated Medical Sciences";journal;"25396056";"Faculty of Associated Medical Sciences, Chiang Mai University";Yes;Yes;0,128;Q4;4;65;133;2148;28;129;0,20;33,05;62,41;0;32;Thailand;Asiatic Region;"Faculty of Associated Medical Sciences, Chiang Mai University";"2019-2025";"Health Information Management (Q4); Health Professions (miscellaneous) (Q4); Medical Laboratory Technology (Q4); Occupational Therapy (Q4)";"Health Professions"
3658;21100829266;"Medicina Veterinaria (Brazil)";journal;"26756617, 18094678";"Universidade Federal Rural de Pernambuco";Yes;Yes;0,128;Q4;6;50;132;1178;25;132;0,21;23,56;59,80;0;9;Brazil;Latin America;"Universidade Federal Rural de Pernambuco";"2008-2024";"Veterinary (miscellaneous) (Q4)";"Veterinary"
3659;21101213849;"REGEPE Entrepreneurship and Small Business Journal";journal;"29651506";"Associacao Nacional de Estudos em Empreendedorismo e Gestao de Pequenas Empresas - ANEGEPE";Yes;Yes;0,128;Q4;5;19;70;1298;31;63;0,45;68,32;42,22;0;7;Brazil;Latin America;"Associacao Nacional de Estudos em Empreendedorismo e Gestao de Pequenas Empresas - ANEGEPE";"2020-2025";"Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Economics and Econometrics (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance"
3660;21101252462;"Review of Business and Economics Studies";journal;"2308944X, 23110279";"Financial University under The Government of Russian Federation";Yes;Yes;0,128;Q4;3;28;74;1100;24;70;0,33;39,29;23,81;0;22;Russian Federation;Eastern Europe;"Financial University under The Government of Russian Federation";"2020-2024";"Accounting (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance"
3661;21101040206;"Revista Academica Ciencia Animal";journal;"25962868";"Editora Champagnat";No;Yes;0,128;Q4;3;14;43;370;7;43;0,14;26,43;48,28;0;4;Brazil;Latin America;"Editora Champagnat";"2019-2024";"Animal Science and Zoology (Q4); Food Science (Q4); Veterinary (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Veterinary"
3662;12100154912;"Revista Colombiana de Cardiologia";journal;"23573260, 01205633";"Permanyer Publications Ltd";Yes;Yes;0,128;Q4;14;32;305;654;63;258;0,14;20,44;37,19;0;12;Colombia;Latin America;"Permanyer Publications Ltd";"2008-2024";"Cardiology and Cardiovascular Medicine (Q4)";"Medicine"
3663;21101257877;"Veterinary Evidence";journal;"23969776";"Royal College of Veterinary Surgeons";Yes;Yes;0,128;Q4;4;20;116;268;25;111;0,26;13,40;42,86;0;2;United Kingdom;Western Europe;"Royal College of Veterinary Surgeons";"2020-2025";"Veterinary (miscellaneous) (Q4)";"Veterinary"
3664;21101030202;"International Journal of Film and Media Arts";journal;"21839271";"Lusofona University";Yes;Yes;0,127;Q2;3;9;65;174;22;54;0,39;19,33;61,54;0;5;Portugal;Western Europe;"Lusofona University";"2019-2025";"Visual Arts and Performing Arts (Q2); Communication (Q4)";"Arts and Humanities; Social Sciences"
3665;21100788880;"Journal of Science and Technology of the Arts";journal;"16469798, 21830088";"Universidade Catolica Portuguesa";Yes;Yes;0,127;Q2;8;11;93;215;17;82;0,18;19,55;50,00;0;0;Portugal;Western Europe;"Universidade Catolica Portuguesa";"2016-2024";"Visual Arts and Performing Arts (Q2); Arts and Humanities (miscellaneous) (Q3); Conservation (Q3); Music (Q3); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science"
3666;21101034403;"Studies in African Languages and Cultures";journal;"25452134, 26574187";"University of Warsaw";Yes;Yes;0,127;Q2;5;9;24;340;10;24;0,24;37,78;33,33;0;1;Poland;Eastern Europe;"University of Warsaw";"2018-2024";"Literature and Literary Theory (Q2); History (Q3); Linguistics and Language (Q3); Religious Studies (Q3)";"Arts and Humanities; Social Sciences"
3667;21101263031;"Humanimalia";journal;"21518645";"OpenJournals";Yes;Yes;0,127;Q3;3;15;26;621;8;23;0,31;41,40;57,14;0;2;Netherlands;Western Europe;"OpenJournals";"2020, 2022-2024";"Cultural Studies (Q3); Gender Studies (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Social Sciences"
3668;21100805737;"IC Revista Cientifica de Informacion y Comunicacion";journal;"21731071, 16962508";"Departamento de Periodismo I de la Universidad de Sevilla.";Yes;Yes;0,127;Q3;4;15;72;449;21;68;0,36;29,93;62,50;0;4;Spain;Western Europe;"Departamento de Periodismo I de la Universidad de Sevilla.";"2016-2024";"Cultural Studies (Q3); Linguistics and Language (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
3669;21101192300;"Journal of Moral Theology";journal;"21662851, 21662118";"Journal of Moral Theology, Inc.";Yes;Yes;0,127;Q3;5;81;214;664;43;187;0,22;8,20;42,65;0;29;United States;Northern America;"Journal of Moral Theology, Inc.";"2019-2025";"Religious Studies (Q3)";"Arts and Humanities"
3670;21100858112;"Journal on European History of Law";journal;"20426402, 30499089";"STS Science Centre Ltd";Yes;Yes;0,127;Q3;4;46;131;2321;46;122;0,38;50,46;22,22;0;12;United Kingdom;Western Europe;"STS Science Centre Ltd";"2017-2024";"History (Q3); Law (Q4)";"Arts and Humanities; Social Sciences"
3671;20788;"Kwartalnik Historii Kultury Materialnej";journal;"00235881, 27196496";"Institute of Archaeology and Ethnology, Polish Academy of Sciences";Yes;Yes;0,127;Q3;2;20;77;1385;7;72;0,11;69,25;39,29;0;2;Poland;Eastern Europe;"Institute of Archaeology and Ethnology, Polish Academy of Sciences";"1972, 1975-1977, 1979-1980, 1984, 1999, 2001, 2020-2024";"Archeology (arts and humanities) (Q3); Arts and Humanities (miscellaneous) (Q3); Cultural Studies (Q3); History (Q3); Anthropology (Q4)";"Arts and Humanities; Social Sciences"
3672;9500154013;"NWIG New West Indian Guide";journal;"22134360, 13822373";"Brill Academic Publishers";Yes;Yes;0,127;Q3;9;9;27;608;9;27;0,22;67,56;58,33;0;1;Netherlands;Western Europe;"Brill Academic Publishers";"1977-1978, 2001-2002, 2007, 2011-2024";"Arts and Humanities (miscellaneous) (Q3); Cultural Studies (Q3); History (Q3); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
3673;21101070364;"Advanced Ultrasound in Diagnosis and Therapy";journal;"25762516, 25762508";"Pringma, LLC";Yes;Yes;0,127;Q4;9;32;138;1252;36;137;0,28;39,13;53,72;0;13;United States;Northern America;"Pringma, LLC";"2018-2024";"Medical Laboratory Technology (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine"
3674;21100945157;"Andrologia i Genital'naa Hirurgia";journal;"20709781, 24128902";"ABV-press Publishing House";Yes;Yes;0,127;Q4;5;42;146;1296;33;145;0,23;30,86;33,61;0;11;Russian Federation;Eastern Europe;"ABV-press Publishing House";"2019-2024";"Reproductive Medicine (Q4); Surgery (Q4); Urology (Q4)";"Medicine"
3675;21101120357;"AtoZ";journal;"2237826X";"Programa de Pos-Graduacao em Gestao da Informacao, Universidade Federal do Parana";Yes;Yes;0,127;Q4;4;31;102;866;14;96;0,08;27,94;52,63;0;11;Brazil;Latin America;"Programa de Pos-Graduacao em Gestao da Informacao, Universidade Federal do Parana";"2019-2024";"Information Systems (Q4); Library and Information Sciences (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
3676;19400158662;"Curriculo sem Fronteiras";journal;"16451384";"Curriculo sem Fronteiras";Yes;Yes;0,127;Q4;12;22;196;834;19;193;0,11;37,91;55,32;0;7;Portugal;Western Europe;"Curriculo sem Fronteiras";"2009-2024";"Education (Q4)";"Social Sciences"
3677;21101180647;"Experimed";journal;"26675846";"Istanbul University Press";Yes;Yes;0,127;Q4;3;29;105;863;25;105;0,24;29,76;58,62;0;15;Turkey;Middle East;"Istanbul University Press";"2019-2024";"Biochemistry (medical) (Q4); Genetics (clinical) (Q4); Medicine (miscellaneous) (Q4); Oncology (Q4)";"Medicine"
3678;15300;"JK Science";journal;"09721177";"JK Science";Yes;Yes;0,127;Q4;19;63;180;932;24;168;0,11;14,79;52,32;0;20;India;Asiatic Region;"JK Science";"2001-2025";"Internal Medicine (Q4)";"Medicine"
3679;19700187811;"Kranion";journal;"15778843";"Publicaciones Permanyer";Yes;Yes;0,127;Q4;3;21;82;793;12;69;0,17;37,76;58,82;0;4;Spain;Western Europe;"Publicaciones Permanyer";"2011-2014, 2017-2024";"Neurology (clinical) (Q4)";"Medicine"
3680;21101174381;"Northeast Journal of Complex Systems";journal;"25778439";"Binghamton University Libraries";Yes;Yes;0,127;Q4;5;6;21;141;9;21;0,54;23,50;17,65;0;3;United States;Northern America;"Binghamton University Libraries";"2019-2024";"Applied Mathematics (Q4); Modeling and Simulation (Q4); Statistical and Nonlinear Physics (Q4)";"Mathematics; Physics and Astronomy"
3681;21101172239;"Palabra Clave (La Plata)";journal;"18539912, 16662938";"Universidad Nacional de La Plata";Yes;Yes;0,127;Q4;2;22;45;774;10;39;0,22;35,18;58,33;0;3;Argentina;Latin America;"Universidad Nacional de La Plata";"2022-2025";"Library and Information Sciences (Q4)";"Social Sciences"
3682;21101219401;"Revista Medica Herediana";journal;"1018130X, 1729214X";"Universidad Peruana Cayetano Heredia, Facultad de Medicina Alberto Hurtado";Yes;Yes;0,127;Q4;6;43;146;738;34;95;0,23;17,16;31,34;0;17;Peru;Latin America;"Universidad Peruana Cayetano Heredia, Facultad de Medicina Alberto Hurtado";"2020-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
3683;21101042007;"Studia Universitatis Babes-Bolyai Biologia";journal;"12218103, 20659512";"Babes-Bolyai University";Yes;Yes;0,127;Q4;3;21;59;1012;18;57;0,46;48,19;58,43;0;11;Romania;Eastern Europe;"Babes-Bolyai University";"2019-2024";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Cell Biology (Q4); Ecology (Q4); Environmental Science (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Environmental Science"
3684;21100945707;"Zdravotnicke Listy";journal;"26444909, 13393022";"Faculty of Healthcare, Alexander Dubcek University of Trencin";Yes;Yes;0,127;Q4;5;47;158;843;20;143;0,14;17,94;72,95;0;11;Slovakia;Eastern Europe;"Faculty of Healthcare, Alexander Dubcek University of Trencin";"2019-2024";"Nursing (miscellaneous) (Q4); Occupational Therapy (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Nursing"
3685;21101060492;"Crossroads";journal;"23006250";"University of Bialystok";Yes;Yes;0,126;Q2;2;19;69;680;7;64;0,10;35,79;76,19;0;2;Poland;Eastern Europe;"University of Bialystok";"2019-2024";"Literature and Literary Theory (Q2); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
3686;21101166842;"Cuadernos del Cemyr";journal;"25308378";"Universidad de la Laguna";Yes;Yes;0,126;Q2;1;22;36;1129;3;35;0,10;51,32;38,10;0;0;Spain;Western Europe;"Universidad de la Laguna";"2019-2024";"Literature and Literary Theory (Q2); Visual Arts and Performing Arts (Q2); History (Q3); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
